fips,calibrated_score,has_enacted_restrictive,va_p_lower,va_p_upper,va_width,set_90,set_80,covered_90,covered_80
23005,0.2622,1,0.1735,0.4,0.2265,none_supported,atypical,0,0
23007,0.0684,0,0.0234,0.0968,0.0734,none_supported,none_supported,1,1
23009,0.0996,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
23011,0.1406,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
23013,0.1024,1,0.0743,0.2195,0.1452,none_supported,none_supported,0,0
23015,0.0904,1,0.0743,0.1607,0.0864,none_supported,none_supported,0,0
23017,0.0889,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
23019,0.1276,1,0.1667,0.2589,0.0923,none_supported,none_supported,0,0
23021,0.0428,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
23023,0.1043,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
23025,0.0686,0,0.0234,0.1,0.0766,none_supported,none_supported,1,1
23027,0.0884,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
23029,0.0559,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
23031,0.409,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
24001,0.1018,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
24003,0.3387,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
24005,0.6619,1,0.3333,0.8333,0.5,enacted_supported,atypical,1,0
24009,0.1396,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
24011,0.0759,0,0.0737,0.125,0.0513,none_supported,none_supported,1,1
24013,0.1541,1,0.1714,0.2589,0.0875,none_supported,none_supported,0,0
24015,0.1331,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
24017,0.4901,0,0.2647,0.5652,0.3005,none_supported,atypical,1,0
24019,0.0756,0,0.0465,0.125,0.0785,none_supported,none_supported,1,1
24021,0.3674,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
24023,0.0615,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
24025,0.1975,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
24027,0.3143,1,0.25,0.5294,0.2794,none_supported,atypical,0,0
24029,0.07,0,0.0234,0.1194,0.096,none_supported,none_supported,1,1
24031,0.6047,1,0.3333,0.75,0.4167,enacted_supported,atypical,1,0
24033,0.7515,1,0.5,1.0,0.5,enacted_supported,atypical,1,0
24035,0.093,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
24037,0.1411,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
24039,0.0713,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
24041,0.0959,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
24043,0.1465,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
24045,0.1379,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
24047,0.0954,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
24510,0.4842,0,0.2647,0.6667,0.402,indeterminate,atypical,1,0
25001,0.2087,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
25003,0.1634,0,0.1714,0.2698,0.0984,none_supported,none_supported,1,1
25005,0.2707,0,0.2,0.4375,0.2375,none_supported,atypical,1,0
25007,0.1008,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
25009,0.371,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
25011,0.126,1,0.1667,0.2589,0.0923,none_supported,none_supported,0,0
25013,0.7099,1,0.3333,1.0,0.6667,enacted_supported,atypical,1,0
25015,0.1887,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
25017,0.4376,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
25019,0.0883,0,0.0743,0.1591,0.0848,none_supported,none_supported,1,1
25021,0.342,0,0.25,0.5294,0.2794,none_supported,atypical,1,0
25023,0.2636,0,0.2,0.4,0.2,none_supported,atypical,1,0
25025,0.4328,0,0.2623,0.5652,0.3029,none_supported,atypical,1,0
25027,0.2967,0,0.25,0.5294,0.2794,none_supported,atypical,1,0
26001,0.0412,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
26003,0.0398,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
26005,0.1237,1,0.1667,0.2589,0.0923,none_supported,none_supported,0,0
26007,0.0683,0,0.0234,0.0897,0.0664,none_supported,none_supported,1,1
26009,0.0641,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
26011,0.0534,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26013,0.0362,0,0.0,0.05,0.05,none_supported,none_supported,1,1
26015,0.0997,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
26017,0.1321,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
26019,0.0666,0,0.0234,0.0854,0.062,none_supported,none_supported,1,1
26021,0.3933,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
26023,0.0832,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
26025,0.1404,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
26027,0.0912,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
26029,0.0727,1,0.0465,0.1212,0.0747,none_supported,none_supported,0,0
26031,0.0649,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
26033,0.0685,1,0.0234,0.0968,0.0734,none_supported,none_supported,0,0
26035,0.069,0,0.0234,0.0854,0.062,none_supported,none_supported,1,1
26037,0.1168,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
26039,0.0496,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26041,0.0709,0,0.0234,0.0968,0.0734,none_supported,none_supported,1,1
26043,0.0638,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
26045,0.1622,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
26047,0.0801,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
26049,0.2527,1,0.1735,0.3333,0.1599,none_supported,atypical,0,0
26051,0.0608,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
26053,0.0495,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26055,0.1331,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
26057,0.0825,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
26059,0.0766,0,0.0741,0.1212,0.0471,none_supported,none_supported,1,1
26061,0.0744,1,0.0465,0.1212,0.0747,none_supported,none_supported,0,0
26063,0.0633,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
26065,0.4924,1,0.325,0.6,0.275,enacted_supported,atypical,1,0
26067,0.0966,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
26069,0.067,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
26071,0.0425,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26073,0.1067,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
26075,0.1493,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
26077,0.4778,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
26079,0.1612,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
26081,0.5701,1,0.3333,0.7143,0.381,enacted_supported,atypical,1,0
26083,0.0239,0,0.0,0.0222,0.0222,none_supported,none_supported,1,1
26085,0.0493,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26087,0.1063,0,0.0743,0.1807,0.1064,none_supported,none_supported,1,1
26089,0.0745,0,0.0465,0.125,0.0785,none_supported,none_supported,1,1
26091,0.1161,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
26093,0.401,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
26095,0.0262,0,0.0,0.0366,0.0366,none_supported,none_supported,1,1
26097,0.0437,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26099,0.5016,1,0.2647,0.6,0.3353,indeterminate,atypical,1,0
26101,0.0686,0,0.0234,0.0968,0.0734,none_supported,none_supported,1,1
26103,0.1027,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
26105,0.0743,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
26107,0.0785,1,0.0743,0.125,0.0507,none_supported,none_supported,0,0
26109,0.0594,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
26111,0.1197,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
26113,0.0473,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26115,0.3981,1,0.2623,0.5652,0.3029,none_supported,atypical,0,0
26117,0.0936,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
26119,0.039,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
26121,0.1732,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
26123,0.0811,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
26125,0.6673,1,0.3333,1.0,0.6667,enacted_supported,atypical,1,0
26127,0.0704,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
26129,0.0577,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
26131,0.0254,0,0.0,0.0349,0.0349,none_supported,none_supported,1,1
26133,0.0599,0,0.0234,0.0769,0.0535,none_supported,none_supported,1,1
26135,0.0382,0,0.0,0.05,0.05,none_supported,none_supported,1,1
26137,0.0623,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
26139,0.1929,1,0.1735,0.2787,0.1052,none_supported,atypical,0,0
26141,0.0488,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
26143,0.0591,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
26145,0.1643,1,0.1714,0.2589,0.0875,none_supported,none_supported,0,0
26147,0.1398,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
26149,0.0951,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
26151,0.0706,0,0.0465,0.0854,0.0389,none_supported,none_supported,1,1
26153,0.0363,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
26155,0.1065,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
26157,0.0835,1,0.0743,0.125,0.0507,none_supported,none_supported,0,0
26159,0.1092,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
26161,0.7857,1,0.5455,1.0,0.4545,enacted_supported,atypical,1,0
26163,0.6033,1,0.3333,0.75,0.4167,enacted_supported,atypical,1,0
26165,0.0717,0,0.0465,0.1176,0.0711,none_supported,none_supported,1,1
27001,0.0455,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27003,0.2519,0,0.1735,0.3333,0.1599,none_supported,atypical,1,0
27005,0.0669,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
27007,0.0742,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
27009,0.0812,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
27011,0.0311,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27013,0.1097,1,0.0889,0.2195,0.1306,none_supported,none_supported,0,0
27015,0.0637,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27017,0.0793,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
27019,0.1616,1,0.1714,0.2589,0.0875,none_supported,none_supported,0,0
27021,0.0592,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27023,0.0422,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27025,0.0966,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
27027,0.1035,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
27029,0.0352,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27031,0.0409,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
27033,0.0435,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27035,0.0921,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
27037,0.311,1,0.25,0.5294,0.2794,none_supported,atypical,0,0
27039,0.0617,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27041,0.0762,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
27043,0.046,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27045,0.0575,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
27047,0.0718,0,0.0234,0.1139,0.0905,none_supported,none_supported,1,1
27049,0.087,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
27051,0.0345,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27053,0.4825,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
27055,0.0612,0,0.0234,0.0795,0.0562,none_supported,none_supported,1,1
27057,0.0576,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
27059,0.0788,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
27061,0.0743,0,0.0234,0.1,0.0766,none_supported,none_supported,1,1
27063,0.0386,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
27065,0.0519,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27067,0.0775,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
27069,0.0273,0,0.0,0.0294,0.0294,none_supported,none_supported,1,1
27071,0.0366,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
27073,0.0335,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27075,0.0427,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27077,0.0228,0,0.0,0.0236,0.0236,none_supported,none_supported,1,1
27079,0.0688,0,0.0234,0.1084,0.085,none_supported,none_supported,1,1
27081,0.0321,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27083,0.0595,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27085,0.0755,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
27087,0.0369,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
27089,0.0341,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27091,0.054,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
27093,0.0589,0,0.0234,0.0787,0.0553,none_supported,none_supported,1,1
27095,0.0638,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27097,0.0641,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27099,0.0857,0,0.0743,0.1333,0.059,none_supported,none_supported,1,1
27101,0.0338,0,0.0,0.0444,0.0444,none_supported,none_supported,1,1
27103,0.087,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
27105,0.0592,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
27107,0.0352,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27109,0.1841,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
27111,0.0796,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
27113,0.0492,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27115,0.0616,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27117,0.0415,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
27119,0.0609,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27121,0.0453,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27123,0.3772,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
27125,0.0249,0,0.0,0.0306,0.0306,none_supported,none_supported,1,1
27127,0.045,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27129,0.0444,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27131,0.1164,1,0.1304,0.2195,0.0891,none_supported,none_supported,0,0
27133,0.0416,0,0.0106,0.0685,0.0579,none_supported,none_supported,1,1
27135,0.0419,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27137,0.1665,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
27139,0.1621,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
27141,0.1235,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
27143,0.0509,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27145,0.1291,1,0.1707,0.2589,0.0882,none_supported,none_supported,0,0
27147,0.0804,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
27149,0.0427,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27151,0.0364,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
27153,0.0531,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
27155,0.0252,0,0.0,0.0267,0.0267,none_supported,none_supported,1,1
27157,0.0637,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
27159,0.0472,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27161,0.0611,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
27163,0.2134,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
27165,0.0466,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
27167,0.0323,0,0.0,0.039,0.039,none_supported,none_supported,1,1
27169,0.096,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
27171,0.1347,1,0.1707,0.2589,0.0882,none_supported,none_supported,0,0
27173,0.0383,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
28001,0.0829,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
28003,0.0653,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
28005,0.0466,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28007,0.0551,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
28009,0.0393,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
28011,0.0847,0,0.0465,0.15,0.1035,none_supported,none_supported,1,1
28013,0.0447,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28015,0.0387,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
28017,0.0594,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28019,0.0371,0,0.0,0.0526,0.0526,none_supported,none_supported,1,1
28021,0.0632,0,0.0234,0.1,0.0766,none_supported,none_supported,1,1
28023,0.0508,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28025,0.0689,0,0.0234,0.1143,0.0909,none_supported,none_supported,1,1
28027,0.2584,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
28029,0.071,0,0.0234,0.1176,0.0943,none_supported,none_supported,1,1
28031,0.059,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28033,0.3399,0,0.25,0.5294,0.2794,none_supported,atypical,1,0
28035,0.1144,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
28037,0.0321,0,0.0,0.0476,0.0476,none_supported,none_supported,1,1
28039,0.0508,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28041,0.0396,0,0.0082,0.0571,0.0489,none_supported,none_supported,1,1
28043,0.0666,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
28045,0.0738,0,0.0741,0.1212,0.0471,none_supported,none_supported,1,1
28047,0.1621,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
28049,0.4694,1,0.2647,0.5652,0.3005,none_supported,atypical,0,0
28051,0.077,0,0.0234,0.15,0.1266,none_supported,none_supported,1,1
28053,0.0554,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28055,0.019,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
28057,0.0553,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28059,0.1316,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
28061,0.0595,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28063,0.0533,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28065,0.0557,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28067,0.0912,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
28069,0.0461,0,0.0106,0.0726,0.0619,none_supported,none_supported,1,1
28071,0.098,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
28073,0.0914,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
28075,0.2901,0,0.1735,0.5294,0.3559,none_supported,atypical,1,0
28077,0.0469,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28079,0.0628,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
28081,0.1074,0,0.0889,0.2169,0.128,none_supported,none_supported,1,1
28083,0.0934,0,0.0743,0.1525,0.0783,none_supported,none_supported,1,1
28085,0.0687,0,0.0465,0.0854,0.0389,none_supported,none_supported,1,1
28087,0.1049,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
28089,0.5042,0,0.2647,0.5652,0.3005,none_supported,atypical,1,0
28091,0.0608,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
28093,0.0792,0,0.0465,0.125,0.0785,none_supported,none_supported,1,1
28095,0.0696,0,0.0234,0.0897,0.0664,none_supported,none_supported,1,1
28097,0.0471,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28099,0.0641,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
28101,0.0549,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
28103,0.0562,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28105,0.103,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
28107,0.0768,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
28109,0.0761,0,0.0741,0.1212,0.0471,none_supported,none_supported,1,1
28111,0.0352,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
28113,0.0927,0,0.0743,0.1731,0.0988,none_supported,none_supported,1,1
28115,0.0607,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
28117,0.0578,0,0.0234,0.0773,0.054,none_supported,none_supported,1,1
28119,0.0447,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28121,0.3416,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
28123,0.0679,0,0.0234,0.0897,0.0664,none_supported,none_supported,1,1
28125,0.0392,0,0.0,0.0526,0.0526,none_supported,none_supported,1,1
28127,0.0661,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
28129,0.0442,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28131,0.0487,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28133,0.0856,0,0.0465,0.15,0.1035,none_supported,none_supported,1,1
28135,0.055,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28137,0.0658,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
28139,0.0532,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28141,0.0509,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
28143,0.0539,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
28145,0.0602,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
28147,0.0536,0,0.0106,0.0744,0.0637,none_supported,none_supported,1,1
28149,0.2863,0,0.1735,0.3333,0.1599,none_supported,atypical,1,0
